Degree,Cell Count,Predicted Cell Density,Average cell Area
"(-5, 0)",3596,4.675535128037804,8.430985735070953
"(-4, 0)",6369,4.698100617749933,7.3781921630198
"(-3, 0)",5743,4.756093815611973,7.036979971212315
"(-1, -1)",5841,4.6827565158358375,6.089077674591156
"(-1, 1)",6533,4.771734725916439,6.497290585086782
"(0, 0)",5412,4.717736985339408,6.101989431289762
"(0, 0)",4405,4.6895596372063295,7.337712098560359
"(0, 0)",5092,4.69042889024621,6.194187942003191
"(0, 1)",3046,4.482240457019588,23.045059824417585
"(0, 1)",6521,4.770012210204269,6.863801930911499
"(0, 2)",2154,4.333030131758496,29.563408617623423
"(0, 2)",5161,4.715903059071498,6.961000219818634
"(0, 3)",2213,4.410429125257569,20.362823134545206
"(0, 3)",4522,4.629758486329969,6.877408557450969
"(0, 4)",4444,4.6582979158610796,6.860842183720421
"(0, 5)",5771,4.675585884127607,6.241089305219971
"(0, 6)",4293,4.6049441273472,6.527590845638728
"(0, 7)",3963,4.61395514108128,6.584207670932948
"(1, -1)",5113,4.699214918114046,6.145730293422766
"(1, 1)",5770,4.764431293419539,6.710015425127035
"(2, 0)",2865,4.494594207098318,19.41794192416347
"(2, 0)",6481,4.752524560044148,6.206763241615816
"(3, 0)",5993,4.73039349060177,6.876591749268994
"(4, 0)",3836,4.685051498415339,7.848110986439254
"(5, 0)",4377,4.631234770560006,8.815495994914773
"(6, 0)",5464,4.633202361191953,7.276207347925319
