Degree,Cell Count,Predicted Cell Density,Average cell Area
"(-6, 0)",1610,4.225240210971115,33.97168590231902
"(-5, 0)",2029,4.330493119085321,18.618791233018563
"(-4, 0)",1985,4.325397712942936,31.865195844636617
"(-3, 0)",2696,4.416709132847701,25.853829819121167
"(-2, 0)",3656,4.545851654725494,18.614072419426154
"(-1, -1)",3728,4.615634447313782,13.266381107619631
"(-1, -1)",3850,4.614856258785514,13.388033245983783
"(-1, 0)",3994,4.652454966043423,10.421938861190103
"(-1, 1)",2835,4.535741988473106,15.077093114914746
"(-1, 1)",3321,4.535680785410713,15.430479929611256
"(0, -3)",1768,4.2757853731959905,32.7081690512524
"(0, -2)",2711,4.48188462630964,22.935437950421786
"(0, -1)",3429,4.60406416525315,11.67352315940593
"(0, 0)",4488,4.6722695252042445,6.961614826642268
"(0, 1)",3567,4.58156563024868,12.783804390371529
"(0, 2)",2564,4.43225151476485,25.639145582773505
"(0, 3)",1775,4.286090082657074,35.267634687085156
"(1, -1)",3992,4.606573643011409,13.6387779057314
"(1, 0)",4204,4.652296207477155,9.348951608692293
"(1, 1)",2951,4.549808353526606,11.36947724733811
"(2, 0)",3322,4.615745691266681,14.276013736514138
"(2, 0)",3987,4.595491191769027,15.00730179449488
"(3, 0)",3064,4.464435209516321,23.539693494188175
"(4, 0)",1543,4.308125048356763,27.943805302273834
"(4, 0)",1768,4.296933391482484,29.015099432674056
"(5, 0)",2028,4.258945811730012,36.25970033931177
"(5, 0)",1842,4.2665899222623125,34.147833838908774
"(6, 0)",1595,4.237442899082125,36.07455610116903
