Degree,Cell Count,Predicted Cell Density,Average Cell Area
"(-6, 0)",1803,4.271056419654079,36.725564499243674
"(-5, 0)",1781,4.263169394791988,37.72017278270826
"(-4, 0)",1921,4.288351399113577,36.709551165513645
"(-3, -3)",3506,4.551695501537059,16.06563460740115
"(-3, 0)",3308,4.522954610216726,17.193391901206567
"(-3, 3)",3604,4.5488240628369425,15.806169876065864
"(-2, -2)",3504,4.538210818595697,16.874246590067468
"(-2, -1)",3474,4.553762013865359,16.936373595035448
"(-2, 0)",3313,4.544084364298491,17.045803000637758
"(-2, 1)",2904,4.5537017532936686,17.08390183685625
"(-2, 2)",3498,4.570112097381533,16.042272860578358
"(-1, -2)",3178,4.557736209675206,16.56197448384821
"(-1, -1)",4121,4.6138216477285,15.245994689184414
"(-1, 0)",4041,4.632886820795597,14.440832327980406
"(-1, 1)",3940,4.608337351846352,15.364087068968956
"(-1, 2)",3922,4.570920371201856,16.100666601869815
"(0, -3)",3704,4.5460654013008535,15.922320912487661
"(0, -2)",2986,4.551226048767439,16.563303074380844
"(0, -1)",3520,4.564342045134001,16.249235647976768
"(0, 0)",4078,4.653794514897815,13.014597366862322
"(0, 1)",4054,4.610071669664679,15.031449955554049
"(0, 2)",3598,4.570790194102732,16.715133433188267
"(0, 3)",3546,4.561096976521874,16.528622621739757
"(1, -2)",3518,4.544569676892737,16.952929915555085
"(1, -1)",3598,4.555475728106425,17.217433443064326
"(1, 0)",4056,4.640854336283485,13.628245778726665
"(1, 0)",4182,4.608195281349919,16.281822348310317
"(1, 1)",3591,4.569267615287786,16.70599804568724
"(1, 2)",3536,4.5444150577449145,16.853408119077297
"(2, -2)",3044,4.507525079575125,17.801278638889134
"(2, -1)",3358,4.520860129873968,18.64291667726677
"(2, 0)",3382,4.55946282205568,16.789446975506213
"(2, 1)",3166,4.5227816515489945,17.99679121130106
"(2, 2)",3316,4.53311999720698,16.879979225939298
"(3, -3)",3340,4.555989255502426,15.377651390944134
"(3, 0)",3144,4.511353583165202,17.975322057952884
"(3, 3)",3956,4.589329471571883,14.127756424125158
"(4, 0)",1764,4.2638851219763305,38.1062281821451
"(5, 0)",1689,4.2364514858027835,39.86217427144054
"(6, 0)",1611,4.224564043082125,40.02157536211792
