Degree,Cell Count,Predicted Cell Density,Average Cell Area
"(-5, 0)",2492,4.371685035705097,30.833418188667437
"(-4, 0)",1908,4.278632126753876,36.925494432798104
"(-4, 0)",1615,4.286632620129852,36.36991075278796
"(-3, -1)",5999,4.744373271842113,10.685019996041795
"(-3, 0)",3928,4.5405156620651805,17.611523271608593
"(-3, 0)",5873,4.73681926934515,11.007192846640008
"(-3, 1)",5129,4.704198385777449,11.31304549171928
"(-2, -1)",6727,4.8271228924329606,9.138409798308967
"(-2, 0)",6931,4.819837812460447,9.314306187556939
"(-2, 0)",3938,4.587453354086036,15.523817491883301
"(-2, 1)",5384,4.726291406980023,10.662385153590256
"(-2, 2)",5337,4.72870973951619,11.3619096944568
"(-1, -1)",4346,4.658527874735289,14.0734031204291
"(-1, -1)",6784,4.797780249153315,9.342377308382996
"(-1, 0)",4095,4.614221141671904,14.934701530234921
"(-1, 0)",6705,4.823584290025434,8.992352548224536
"(-1, 1)",4227,4.596446632498955,15.72036301430414
"(-1, 1)",5769,4.750654119145088,10.397298482130205
"(0, -2)",6103,4.799164903569042,9.43735370065171
"(0, -1)",6001,4.781871759494387,9.593574751125386
"(0, -1)",4831,4.665205999974398,13.888762446309222
"(0, 0)",4225,4.662405754208039,12.799299373616707
"(0, 0)",3937,4.621774818547496,13.765245530364494
"(0, 0)",6600,4.760049296699053,9.570638894050921
"(0, 1)",3732,4.598232459742794,15.92976509490314
"(0, 1)",5449,4.7374190224404,10.536596688216488
"(0, 2)",5330,4.7332909343945495,11.193329431842825
"(0, 2)",3822,4.5796779859112124,15.226596080028305
"(1, -1)",5911,4.821144598442959,9.21806575521386
"(1, -1)",4362,4.624023551275065,15.179872178047757
"(1, 0)",6951,4.810625460812249,9.739879032654798
"(1, 0)",4456,4.609820700939538,16.011870107156394
"(1, 1)",3395,4.6634656102877035,12.677279634256095
"(1, 2)",5225,4.714736881120268,11.36494091680765
"(2, -2)",5505,4.751281188900021,10.734713680447001
"(2, -1)",6411,4.779092172513037,10.050693982385186
"(2, 0)",3647,4.565926712816701,16.955405753525387
"(2, 0)",6000,4.7623772304799825,10.894649884381945
"(2, 1)",5646,4.743143173988103,11.032239569047361
"(3, -1)",5948,4.757163316287116,10.598724793790037
"(3, 0)",3217,4.577402887053851,15.817694273963433
"(3, 0)",5476,4.699407130982509,12.040029547985016
"(3, 1)",5336,4.715514385099924,11.391399232811766
"(4, 0)",1944,4.261582314929613,38.0966082051389
"(4, 0)",2068,4.309126473640351,35.210904972934536
"(5, -1)",2167,4.335477694559245,32.998435752834666
"(5, 0)",2346,4.362661699042775,31.867227288224644
"(5, 0)",1717,4.255414101715932,38.6871293644641
"(5, 1)",2311,4.353232174811104,31.828087718270773
"(6, -1)",2179,4.321372337554558,34.25160225319341
"(6, 0)",2529,4.369120548526613,31.377150726191548
"(6, 0)",1781,4.21470304380569,40.33724305380247
