Degree,Cell Count,Predicted Cell Density,Average Cell Area
"(-4, 0)",1608,4.2011883369086,37.87469551429828
"(-3, 0)",4396,4.658267133143534,11.935667537555984
"(-2, 0)",5078,4.652171190446798,11.622782282657054
"(-1, -1)",4198,4.602389832978937,12.508921404401883
"(-1, -1)",3754,4.547819186259314,15.88911109743902
"(-1, 0)",4492,4.620071944118951,12.610580987163873
"(-1, 0)",3094,4.5303529370404885,16.63906533556945
"(-1, 1)",4723,4.656577687526577,12.513369076123318
"(-1, 1)",3200,4.500339066363644,17.92544804839216
"(0, -1)",4880,4.645357018163003,11.767818900886523
"(0, -1)",3413,4.502746213586579,15.787861465689742
"(0, 0)",3342,4.554331213210047,13.144621500070341
"(0, 0)",4741,4.640631943116586,11.799462111891806
"(0, 1)",2916,4.487325887589968,18.098374503382296
"(0, 1)",4471,4.6361652610378385,12.43654155353879
"(0, 2)",5007,4.679489121995446,12.495391990444352
"(0, 2)",2882,4.463287785048093,19.116554683389868
"(0, 3)",2975,4.451017789905915,19.05364038986563
"(0, 3)",4777,4.625924477505776,13.569290417152526
"(0, 4)",1243,4.139293855265003,44.85942708985271
"(0, 4)",1848,4.242653737055493,35.82042985029051
"(0, 5)",1734,4.226564438937377,36.96035565553967
"(0, 5)",1407,4.097444223847655,49.30383506852399
"(0, 6)",2028,4.280291553042564,35.146140616100936
"(0, 7)",1005,4.050070446448886,52.22524407085566
"(0, 7)",1887,4.260980741557678,35.57819400907366
"(0, 8)",1831,4.243154175524729,37.78713362120562
"(0, 8)",1221,4.096877378135621,50.51456498345625
"(0, 9)",1708,4.215237738484987,39.20868211233188
"(1, -1)",3173,4.502349379455579,16.468783881048946
"(1, -1)",4514,4.655310770411243,12.131133536598348
"(1, 0)",4300,4.650221395956585,12.542621413639948
"(1, 0)",3780,4.547436735472573,16.813801821846543
"(1, 1)",5398,4.674954172984495,12.666952239459233
"(1, 1)",3066,4.47047189125039,18.787829501611448
"(2, 0)",2732,4.441761720306499,20.763400888852278
"(2, 0)",5301,4.68382177710011,12.37912080822834
"(3, 0)",3958,4.607568220439758,13.963028943574535
"(4, 0)",2391,4.367381327018284,31.28462830893734
"(5, 0)",2012,4.284860435311557,35.13728277592593
"(6, 0)",2227,4.326856913380614,33.742302648428726
