Degree,Cell Count,Predicted Cell Density,Average Cell Area
"(-5, 0)",1641,4.228040780807373,40.270490888482676
"(-4, 0)",902,4.253509886000051,39.16884094885902
"(-3, 0)",3351,4.52183872188118,17.164785623056854
"(-2, -2)",2682,4.4800746890158525,17.706980627842235
"(-2, -1)",3142,4.493832094255658,18.42742602137442
"(-2, 0)",3154,4.624707417066761,12.309441564218549
"(-2, 1)",3859,4.62734273510936,12.944529765332605
"(-2, 2)",1593,4.575292782191134,14.599686264490407
"(-1, -2)",3247,4.515473238128921,16.912974244231574
"(-1, -1)",3623,4.573677348543332,15.349372021097661
"(-1, -1)",3330,4.552350005892816,15.579236042419653
"(-1, 0)",3313,4.544224488015463,15.67473088125535
"(-1, 1)",3293,4.561181781981923,14.784328601481926
"(-1, 2)",3074,4.552727787957478,15.783384921378024
"(0, -2)",2592,4.488354658179475,17.808868902986994
"(0, -1)",3541,4.5440828323780025,15.583109172013218
"(0, 1)",3306,4.55175398260858,14.874164005936485
"(0, 1)",3374,4.542654100939135,16.393252679621057
"(0, 2)",3091,4.5138962660474355,17.016297905322904
"(0, 3)",2673,4.47760329842313,17.809437841862504
"(1, -2)",2872,4.46162366641092,18.795163768182043
"(1, -1)",3228,4.542025200887011,14.601968894316453
"(1, 0)",4004,4.569784065518696,14.849688601882377
"(1, 0)",3742,4.584941565418321,14.61593371225056
"(1, 1)",2867,4.472967735711225,17.0038362385256
"(1, 2)",2967,4.507390441869357,17.428901599021472
"(2, -2)",2380,4.4189987416630965,20.01905056701439
"(2, -1)",2115,4.4541657114244435,18.920295150006417
"(2, 0)",3324,4.535580554198487,16.137953016218443
"(2, 1)",3259,4.488962947565076,18.61818977450889
"(2, 2)",3280,4.49328662558177,17.632440331884858
"(3, -3)",2568,4.4257841002008655,17.419179344511804
"(3, -1)",3116,4.494175113947998,17.94943372347025
"(3, 0)",2987,4.487955430151819,18.161207075150777
"(3, 1)",3161,4.525452485820805,15.834688572829588
"(3, 3)",3376,4.498765209992688,16.839636509365334
"(4, 0)",1638,4.25414652510154,37.655406670325824
"(5, -1)",1283,4.140383160112828,43.972041175367806
"(5, 0)",1658,4.258239308039084,38.577438146409655
"(5, 0)",1539,4.270648437451112,37.50935446895492
"(5, 1)",1760,4.222914958972566,41.09612832793831
"(10, 0)",1296,4.153861653724733,45.358886119223165
